loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_date,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,total_acc,total_pymnt
LC004021,20000,20000,36 months,12.86,672.53,C,C1,4 years,MORTGAGE,60388.22,2023-06-04,Fully Paid,small_business,VA,10.04,0,789,793,10,0,3.4,13,18584.72
LC004022,20000,20000,60 months,26.4,603.55,F,F2,4 years,OWN,71719.96,2022-07-28,Fully Paid,small_business,MI,20.6,2,663,667,25,0,68.1,36,2234.88
LC004023,10000,10000,36 months,12.07,332.48,C,C4,< 1 year,RENT,99364.33,2023-07-29,Charged Off,home_improvement,AZ,16.92,0,833,837,19,1,92.1,34,753.0
LC004024,35000,35000,36 months,23.49,1363.8,E,E5,1 year,MORTGAGE,34998.72,2019-06-14,Charged Off,credit_card,MA,27.56,0,821,825,14,0,71.3,28,16664.08
LC004025,20000,20000,36 months,12.3,667.16,C,C2,4 years,RENT,88737.38,2019-07-19,Fully Paid,small_business,IL,24.55,0,610,614,16,0,48.7,28,11008.09
LC004026,20000,20000,60 months,19.03,519.14,D,D2,1 year,MORTGAGE,133097.98,2020-03-17,Late (31-120 days),debt_consolidation,PA,26.57,0,649,653,14,0,48.2,26,3768.53
LC004027,35000,35000,36 months,17.83,1262.35,D,D5,6 years,RENT,45087.32,2022-05-06,Charged Off,medical,IN,23.7,0,739,743,16,0,40.2,27,6429.38
LC004028,5000,3831.56,36 months,27.3,204.93,F,F2,< 1 year,MORTGAGE,150131.57,2022-04-21,Current,education,MI,6.83,0,774,778,25,0,21.5,36,1615.51
LC004029,15000,11971.08,36 months,14.25,514.49,C,C3,1 year,MORTGAGE,70139.33,2018-11-22,Current,moving,MA,6.21,1,746,750,21,0,13.9,35,2801.49
LC004030,15000,15000,36 months,17.06,535.24,D,D2,2 years,RENT,29172.26,2018-07-09,Fully Paid,credit_card,NY,39.46,0,770,774,15,0,1.8,19,15994.43
LC004031,35000,35000,36 months,5.53,1057.33,A,A1,8 years,RENT,85697.03,2022-03-27,Fully Paid,education,WA,32.57,0,707,711,19,0,4.3,25,42158.59
LC004032,40000,40000,60 months,12.2,893.83,C,C1,5 years,RENT,23282.68,2020-09-11,Charged Off,education,TX,23.61,0,644,648,23,0,47.7,31,3343.82
LC004033,15000,15000,60 months,13.42,344.53,C,C3,< 1 year,OWN,22862.43,2021-12-19,Fully Paid,small_business,IN,21.66,0,704,708,6,0,78.7,21,1910.58
LC004034,15000,12581.33,36 months,10.76,489.38,B,B3,5 years,MORTGAGE,27727.25,2020-02-18,Current,debt_consolidation,CA,12.24,0,747,751,3,0,56.5,18,3648.98
LC004035,30000,18177.61,60 months,13.89,696.34,C,C4,7 years,MORTGAGE,83895.32,2022-09-13,Current,vacation,IL,26.84,0,715,719,8,0,71.5,21,6879.29
LC004036,20000,20000,60 months,29.34,638.98,F,F2,9 years,MORTGAGE,101798.17,2021-09-21,Charged Off,debt_consolidation,TX,39.52,0,687,691,11,0,93.7,26,5731.33
LC004037,15000,15000,36 months,13.97,512.45,C,C2,8 years,OWN,54651.57,2018-08-20,Fully Paid,auto,MI,22.7,0,768,772,8,0,79.2,19,6732.98
LC004038,15000,15000,36 months,9.33,479.3,B,B1,7 years,RENT,79890.66,2020-05-17,Charged Off,small_business,TX,14.84,1,659,663,20,0,84.4,22,1322.02
LC004039,35000,35000,36 months,19.75,1296.27,D,D3,6 years,MORTGAGE,58662.76,2024-05-20,Fully Paid,home_improvement,FL,15.34,0,694,698,5,0,17.3,9,26000.99
LC004040,30000,30000,60 months,9.42,628.88,B,B3,3 years,RENT,52178.26,2019-03-24,Fully Paid,education,GA,9.9,0,728,732,25,0,89.4,26,19622.57
LC004041,15000,15000,60 months,7.53,300.78,A,A1,< 1 year,MORTGAGE,42643.7,2018-08-02,Fully Paid,small_business,TX,33.42,0,786,790,8,0,9.1,10,7821.71
LC004042,30000,30000,36 months,13.68,1020.67,C,C2,10+ years,OWN,42738.49,2021-11-01,Fully Paid,education,MD,34.37,0,736,740,14,2,73.1,22,11314.74
LC004043,35000,35000,60 months,14.34,820.57,C,C3,5 years,MORTGAGE,59788.27,2023-12-30,Charged Off,education,WI,6.73,0,673,677,16,0,24.1,22,1252.25
LC004044,30000,28615.66,36 months,15.65,1049.53,C,C5,5 years,MORTGAGE,70067.62,2021-11-09,Current,small_business,IN,26.75,0,638,642,22,0,39.8,34,12335.95
LC004045,10000,9445.83,36 months,12.19,333.05,C,C4,8 years,RENT,65588.26,2022-10-01,Current,moving,NY,38.14,0,783,787,23,0,16.7,37,3031.51
LC004046,5000,5000,36 months,11.54,164.98,B,B2,4 years,RENT,25294.71,2024-03-17,Fully Paid,credit_card,NJ,36.27,2,679,683,10,0,20.8,14,3395.37
LC004047,15000,12258.48,60 months,19.95,396.99,D,D5,9 years,MORTGAGE,86815.3,2024-04-13,Current,credit_card,GA,23.27,0,850,854,5,0,71.3,15,5085.92
LC004048,35000,21666.83,36 months,29.0,1466.7,F,F2,< 1 year,OWN,95557.32,2018-09-04,Current,debt_consolidation,TX,5.62,0,756,760,23,0,39.3,29,7109.48
LC004049,35000,35000,36 months,7.28,1085.18,A,A4,4 years,MORTGAGE,48104.24,2024-08-31,Charged Off,medical,MI,33.62,0,625,629,3,0,4.6,7,8025.87
LC004050,35000,24778.22,36 months,17.14,1250.29,D,D2,< 1 year,MORTGAGE,41218.65,2021-10-04,Current,credit_card,MI,13.48,0,779,783,9,0,86.7,17,520.4
LC004051,40000,40000,36 months,14.27,1372.36,C,C1,3 years,MORTGAGE,40152.99,2020-08-13,Fully Paid,credit_card,TX,22.18,0,798,802,6,0,50.1,21,39595.71
LC004052,30000,30000,36 months,5.69,908.45,A,A2,< 1 year,RENT,40526.94,2024-10-19,Fully Paid,home_improvement,WI,6.21,0,626,630,7,1,81.6,16,29557.65
LC004053,10000,7659.99,36 months,19.26,367.88,D,D1,< 1 year,OWN,48559.11,2019-11-02,Current,vacation,MD,34.98,0,713,717,24,0,48.6,35,3839.46
LC004054,30000,22256.0,36 months,25.58,1202.02,F,F4,1 year,MORTGAGE,106463.35,2024-06-25,Current,home_improvement,WI,11.29,0,620,624,20,1,54.8,28,11008.56
LC004055,10000,10000,60 months,15.73,241.75,C,C1,7 years,RENT,111999.31,2023-04-22,Charged Off,vacation,IL,20.67,0,810,814,11,0,62.9,19,4050.36
LC004056,5000,4262.69,36 months,9.74,160.73,B,B5,2 years,OWN,35658.09,2023-11-13,Current,credit_card,MD,15.85,0,661,665,2,0,30.4,6,423.01
LC004057,15000,15000,60 months,22.78,420.96,E,E5,7 years,MORTGAGE,18731.19,2020-08-12,Fully Paid,home_improvement,OH,37.28,0,585,589,11,0,53.2,20,17055.47
LC004058,10000,8057.29,36 months,8.21,314.33,A,A4,6 years,RENT,38853.86,2021-08-06,Current,auto,CA,18.96,0,693,697,8,0,55.3,17,2843.82
LC004059,30000,24207.63,36 months,13.95,1024.6,C,C5,6 years,MORTGAGE,74538.36,2018-06-26,Current,education,MD,32.45,0,659,663,13,0,41.7,13,1651.59
LC004060,20000,14698.56,36 months,19.39,737.07,D,D3,5 years,MORTGAGE,47921.01,2021-11-25,Current,home_improvement,MA,7.78,0,728,732,4,1,6.6,5,7547.08
LC004061,30000,20819.41,36 months,19.32,1104.54,D,D1,3 years,MORTGAGE,70789.65,2018-12-10,Current,education,GA,22.52,0,811,815,14,0,5.0,16,9623.6
LC004062,40000,40000,36 months,8.71,1266.6,B,B4,2 years,MORTGAGE,61485.99,2023-11-30,Fully Paid,auto,GA,12.38,1,643,647,23,0,74.8,37,15082.06
LC004063,25000,20242.92,36 months,11.65,826.18,B,B5,< 1 year,RENT,132179.84,2023-06-02,Current,medical,AZ,33.69,0,832,836,3,0,21.5,4,4221.17
LC004064,10000,10000,60 months,15.05,238.16,C,C3,8 years,RENT,28102.47,2018-09-13,Fully Paid,home_improvement,MD,21.89,2,698,702,2,0,21.2,4,2005.21
LC004065,15000,15000,36 months,9.91,483.37,B,B4,5 years,OWN,20603.4,2020-02-07,Fully Paid,credit_card,FL,14.92,1,713,717,9,0,14.8,17,5825.93
LC004066,5000,5000,36 months,10.6,162.75,B,B1,< 1 year,MORTGAGE,80140.67,2020-06-03,Fully Paid,home_improvement,GA,39.73,0,782,786,2,0,36.8,10,4235.87
LC004067,10000,10000,36 months,22.43,384.13,E,E4,5 years,RENT,58765.43,2018-02-04,Charged Off,education,PA,38.3,0,840,844,13,0,78.4,20,179.7
LC004068,40000,24849.01,60 months,9.19,834.03,B,B4,8 years,MORTGAGE,113502.64,2023-05-24,Current,medical,WI,21.21,0,682,686,25,0,31.6,38,12518.26
LC004069,40000,40000,36 months,19.71,1480.64,D,D1,1 year,RENT,67472.67,2019-10-18,Fully Paid,moving,MI,20.08,0,587,591,15,0,78.0,30,44030.96
LC004070,5000,3649.35,36 months,10.34,162.14,B,B5,8 years,MORTGAGE,50174.92,2018-12-27,Current,medical,MD,32.46,0,841,845,21,0,7.6,32,2088.52
LC004071,10000,10000,36 months,14.98,346.56,C,C5,8 years,MORTGAGE,45146.89,2018-05-05,Charged Off,home_improvement,CA,26.67,0,681,685,24,0,47.1,34,4646.66
LC004072,40000,40000,60 months,12.91,908.28,C,C5,1 year,RENT,51811.31,2019-01-31,Charged Off,education,PA,31.41,0,828,832,18,0,55.8,18,6323.35
LC004073,15000,11899.3,36 months,29.45,632.26,F,F1,5 years,OWN,21654.06,2019-06-16,Current,home_improvement,FL,14.47,1,585,589,10,0,29.3,24,6370.93
LC004074,20000,20000,60 months,10.64,431.27,B,B4,8 years,MORTGAGE,52061.72,2024-06-30,Fully Paid,moving,VA,13.4,0,616,620,20,0,94.5,26,16424.6
LC004075,15000,15000,60 months,13.75,347.08,C,C4,4 years,RENT,81257.36,2018-01-30,Fully Paid,education,WI,19.67,0,637,641,10,0,72.8,13,3027.74
LC004076,5000,5000,60 months,26.46,151.07,F,F2,3 years,MORTGAGE,33651.66,2023-08-31,Charged Off,auto,NC,8.05,0,666,670,3,0,27.3,6,211.37
LC004077,40000,40000,36 months,5.15,1201.53,A,A1,5 years,MORTGAGE,45648.62,2019-06-06,Fully Paid,small_business,AZ,34.36,0,747,751,13,0,91.3,20,6052.56
LC004078,5000,5000,60 months,23.26,141.7,E,E1,< 1 year,RENT,24608.83,2023-07-08,Fully Paid,auto,VA,19.61,0,731,735,21,0,32.6,29,780.23
LC004079,15000,15000,36 months,22.97,580.41,E,E3,< 1 year,MORTGAGE,73648.25,2024-12-12,Charged Off,medical,NC,33.5,2,748,752,15,0,72.0,27,1350.36
LC004080,10000,10000,36 months,14.51,344.26,C,C1,5 years,OWN,17636.9,2023-03-12,Fully Paid,vacation,IL,10.76,0,771,775,10,0,77.5,21,4672.9
LC004081,10000,10000,60 months,11.58,220.33,B,B2,7 years,RENT,27911.81,2022-12-17,Fully Paid,credit_card,CA,14.97,1,695,699,21,0,44.0,29,5509.18
LC004082,20000,20000,36 months,11.7,661.42,B,B3,10+ years,RENT,70681.79,2019-08-28,Charged Off,moving,MI,19.6,0,846,850,6,0,68.2,14,1084.68
LC004083,20000,20000,36 months,16.63,709.38,D,D1,3 years,MORTGAGE,88047.49,2019-06-21,Charged Off,auto,MI,20.16,0,681,685,18,0,67.8,19,4900.98
LC004084,15000,15000,60 months,12.51,337.55,C,C3,9 years,MORTGAGE,47838.07,2018-07-29,Fully Paid,education,CA,15.3,0,693,697,6,0,33.0,10,16716.69
LC004085,10000,10000,36 months,23.07,387.46,E,E1,8 years,RENT,52389.06,2018-08-11,Fully Paid,debt_consolidation,MO,36.02,2,645,649,11,0,76.0,24,2333.43
LC004086,25000,25000,36 months,18.34,908.08,D,D4,3 years,MORTGAGE,109960.83,2019-03-21,Charged Off,auto,IN,30.12,1,661,665,18,0,65.7,24,5452.65
LC004087,15000,15000,60 months,6.41,292.86,A,A1,2 years,MORTGAGE,35716.09,2018-07-20,Fully Paid,home_improvement,WA,5.66,1,747,751,22,0,98.3,34,12711.57
LC004088,20000,12641.52,36 months,8.18,628.39,A,A3,1 year,RENT,72011.07,2018-10-22,Current,small_business,TX,31.02,0,831,835,8,0,41.9,20,272.61
LC004089,20000,20000,60 months,11.47,439.55,B,B5,4 years,MORTGAGE,130942.83,2019-09-12,Fully Paid,small_business,MO,29.06,1,634,638,17,0,11.9,21,4163.81
LC004090,15000,15000,36 months,29.69,634.23,F,F2,9 years,RENT,40925.09,2022-01-03,Charged Off,moving,WA,31.46,0,716,720,7,0,69.4,21,1597.69
LC004091,40000,40000,36 months,17.31,1432.29,D,D5,4 years,RENT,81560.21,2021-01-05,Fully Paid,credit_card,IL,28.55,0,672,676,18,0,90.9,22,43532.64
LC004092,20000,10126.26,36 months,11.03,655.06,B,B4,4 years,RENT,86566.74,2022-07-24,Current,credit_card,WI,23.13,0,799,803,4,0,17.1,9,4530.13
LC004093,5000,5000,36 months,23.4,194.59,E,E5,9 years,RENT,83703.73,2019-04-19,Charged Off,education,PA,28.02,0,809,813,12,0,20.3,20,1532.58
LC004094,20000,20000,36 months,18.22,725.26,D,D1,6 years,MORTGAGE,41294.09,2022-04-29,Default,small_business,TN,31.76,1,811,815,13,0,29.3,19,11311.97
LC004095,10000,9533.91,60 months,7.93,202.43,A,A2,2 years,MORTGAGE,31099.78,2023-08-30,Current,debt_consolidation,MO,26.91,0,836,840,25,0,0.2,33,3656.31
LC004096,35000,35000,36 months,5.96,1064.13,A,A1,5 years,OWN,28470.13,2018-09-16,Fully Paid,auto,IL,17.28,0,720,724,3,0,92.0,4,34834.06
LC004097,5000,5000,60 months,9.73,105.57,B,B5,< 1 year,RENT,80668.08,2019-09-14,Fully Paid,debt_consolidation,OH,13.29,0,587,591,13,0,33.1,19,4713.98
LC004098,25000,25000,36 months,7.61,778.92,A,A5,9 years,RENT,88662.49,2020-08-27,Fully Paid,credit_card,AZ,38.44,0,738,742,18,0,47.1,31,25379.57
LC004099,30000,30000,36 months,25.75,1204.73,F,F2,10+ years,MORTGAGE,131132.82,2024-07-15,Fully Paid,home_improvement,AZ,13.77,0,610,614,4,0,55.9,10,25986.46
LC004100,5000,5000,60 months,11.82,110.77,B,B4,9 years,OTHER,50512.41,2018-06-12,Fully Paid,medical,MI,16.03,0,589,593,2,1,84.1,11,4846.69
LC004101,25000,21700.33,60 months,16.01,608.08,D,D3,8 years,RENT,118367.66,2021-07-09,Current,auto,TX,21.13,0,763,767,2,0,25.4,6,11205.43
LC004102,15000,15000,36 months,19.48,553.49,D,D2,< 1 year,OWN,50574.76,2021-12-08,Fully Paid,vacation,WA,28.18,0,583,587,2,0,55.5,16,8567.38
LC004103,20000,20000,36 months,10.31,648.26,B,B3,4 years,MORTGAGE,38124.09,2024-03-01,Fully Paid,home_improvement,MA,10.2,1,804,808,22,0,16.3,25,9987.74
LC004104,35000,35000,36 months,17.52,1256.92,D,D3,7 years,MORTGAGE,79382.71,2021-03-27,Fully Paid,credit_card,CA,27.74,0,832,836,11,0,57.9,13,5434.7
LC004105,5000,5000,36 months,28.59,208.41,F,F1,9 years,RENT,67676.19,2018-03-15,Fully Paid,vacation,AZ,12.6,0,671,675,13,1,40.2,20,3860.61
LC004106,20000,17937.53,60 months,20.64,537.02,E,E5,9 years,MORTGAGE,77005.09,2018-11-02,Current,small_business,NC,34.86,0,608,612,16,0,85.5,22,639.68
LC004107,10000,10000,36 months,6.46,306.31,A,A2,1 year,OWN,36791.68,2018-03-19,Fully Paid,vacation,WI,29.48,0,713,717,12,1,18.3,15,8335.84
LC004108,30000,30000,36 months,9.02,954.27,B,B1,5 years,OWN,23694.94,2021-05-15,Fully Paid,debt_consolidation,TN,12.08,0,710,714,25,0,30.6,26,15926.82
LC004109,30000,30000,36 months,10.84,979.89,B,B1,3 years,MORTGAGE,40613.31,2023-04-30,Fully Paid,auto,NY,18.14,0,735,739,10,0,39.1,10,34517.61
LC004110,25000,25000,36 months,5.96,760.1,A,A1,10+ years,RENT,70060.84,2023-11-23,Fully Paid,small_business,WA,35.12,0,830,834,12,0,29.9,12,9405.16
LC004111,5000,5000,36 months,6.36,152.93,A,A4,7 years,MORTGAGE,33871.43,2023-04-29,Fully Paid,home_improvement,NY,12.25,0,743,747,24,0,54.4,27,1440.79
LC004112,15000,15000,36 months,10.67,488.74,B,B1,5 years,MORTGAGE,44541.98,2020-02-24,Fully Paid,home_improvement,TN,34.16,0,816,820,18,0,63.9,26,2619.28
LC004113,5000,4083.12,36 months,9.72,160.68,B,B2,4 years,MORTGAGE,74327.21,2020-12-19,Current,education,NJ,21.3,2,619,623,3,0,51.5,11,1294.6
LC004114,5000,5000,36 months,6.07,152.27,A,A3,10+ years,MORTGAGE,38740.4,2018-02-28,Fully Paid,small_business,MI,12.67,0,758,762,25,0,38.4,27,5555.08
LC004115,30000,28198.97,36 months,11.36,987.28,B,B3,< 1 year,RENT,52092.77,2019-02-06,Current,education,OH,24.0,0,583,587,5,0,20.6,10,14323.92
LC004116,25000,25000,60 months,16.53,615.01,D,D3,1 year,RENT,38241.2,2024-05-15,Charged Off,debt_consolidation,FL,12.41,3,794,798,8,0,40.6,10,1411.33
LC004117,5000,5000,36 months,22.67,192.69,E,E5,< 1 year,RENT,72412.33,2023-08-03,Charged Off,home_improvement,MO,26.11,1,751,755,18,0,68.6,19,811.58
LC004118,25000,25000,36 months,14.65,862.35,C,C1,8 years,RENT,54751.18,2022-07-06,Fully Paid,vacation,MI,18.95,0,690,694,5,0,77.0,11,19930.27
LC004119,25000,25000,36 months,22.6,962.54,E,E2,7 years,OWN,18878.98,2022-09-08,Fully Paid,vacation,WI,12.04,1,651,655,10,0,73.0,13,21664.61
LC004120,5000,5000,36 months,10.49,162.49,B,B3,4 years,RENT,36988.02,2021-10-17,Fully Paid,education,NY,37.39,0,664,668,14,0,82.5,16,6481.55
LC004121,20000,16342.24,60 months,17.53,502.77,D,D3,4 years,MORTGAGE,50715.53,2022-03-03,Current,education,MA,13.39,2,588,592,5,0,62.1,14,2840.33
LC004122,40000,40000,60 months,14.29,936.75,C,C1,9 years,RENT,23733.8,2019-08-28,Fully Paid,debt_consolidation,WA,32.47,0,663,667,25,0,49.9,34,5568.7
LC004123,25000,25000,60 months,11.05,544.18,B,B4,10+ years,MORTGAGE,49142.22,2021-07-18,Fully Paid,debt_consolidation,AZ,31.73,0,800,804,22,1,45.6,25,2684.64
LC004124,5000,5000,36 months,16.09,176.01,D,D1,9 years,RENT,25159.9,2020-06-05,Fully Paid,auto,WA,7.42,0,622,626,3,0,16.1,14,4908.34
LC004125,15000,10869.26,36 months,10.83,489.87,B,B2,5 years,MORTGAGE,69524.19,2021-02-15,Current,education,IN,34.22,0,750,754,15,0,84.7,17,5175.12
LC004126,15000,15000,60 months,25.92,448.4,F,F3,5 years,OWN,31792.9,2024-05-12,Late (31-120 days),small_business,MA,36.16,2,693,697,8,0,39.7,9,3100.65
LC004127,40000,40000,36 months,12.6,1340.06,C,C4,5 years,MORTGAGE,28991.46,2020-10-02,Charged Off,vacation,NC,34.97,0,676,680,23,0,53.9,35,7579.91
LC004128,20000,20000,60 months,14.67,472.34,C,C5,3 years,RENT,52067.27,2023-06-17,Fully Paid,credit_card,TX,15.68,0,580,584,9,1,4.5,15,17562.23
LC004129,5000,5000,60 months,5.18,94.77,A,A4,1 year,RENT,98351.83,2021-02-26,Fully Paid,moving,WI,38.3,0,848,852,22,0,54.1,23,6461.03
LC004130,20000,18839.94,36 months,28.57,833.44,F,F2,7 years,MORTGAGE,41242.79,2022-02-24,Current,small_business,VA,34.84,0,746,750,17,0,25.5,26,1938.6
LC004131,20000,20000,36 months,14.28,686.28,C,C4,9 years,OTHER,41412.19,2024-01-10,Fully Paid,moving,FL,16.54,0,588,592,9,0,57.7,21,10405.98
LC004132,10000,10000,36 months,7.13,309.37,A,A5,7 years,OWN,38955.26,2022-10-07,Fully Paid,education,MO,31.02,0,580,584,21,0,64.7,24,7446.45
LC004133,5000,5000,36 months,10.42,162.32,B,B3,5 years,MORTGAGE,55116.25,2019-08-20,Fully Paid,medical,WA,27.94,0,612,616,3,0,41.5,13,3997.16
LC004134,30000,28687.4,36 months,8.79,951.06,B,B2,5 years,RENT,76561.4,2023-11-08,Current,small_business,PA,19.58,0,844,848,19,0,90.7,26,13727.89
LC004135,20000,20000,60 months,16.48,491.48,D,D5,1 year,MORTGAGE,126715.97,2021-12-21,Fully Paid,auto,MI,17.45,0,705,709,2,0,8.4,15,15680.7
LC004136,10000,5374.55,36 months,9.97,322.53,B,B4,4 years,RENT,37379.83,2021-04-19,Current,credit_card,AZ,22.78,0,782,786,7,0,70.1,10,2905.97
LC004137,30000,30000,36 months,11.13,984.01,B,B3,< 1 year,RENT,126942.25,2021-10-23,Charged Off,credit_card,OH,32.57,2,593,597,23,0,61.1,23,11696.36
LC004138,25000,23584.93,36 months,12.43,835.5,C,C4,7 years,OWN,55083.44,2021-01-09,Current,debt_consolidation,AZ,20.98,0,768,772,8,0,6.5,22,365.36
LC004139,30000,30000,36 months,12.79,1007.79,C,C1,2 years,MORTGAGE,37139.85,2021-10-06,Default,home_improvement,NJ,30.25,1,658,662,25,0,57.0,36,16495.63
LC004140,40000,40000,36 months,10.71,1304.06,B,B3,9 years,RENT,67413.0,2023-11-27,Fully Paid,moving,NJ,35.04,0,792,796,18,0,55.4,22,37859.87
LC004141,15000,15000,36 months,12.2,499.65,C,C5,1 year,RENT,133920.18,2021-09-09,Fully Paid,education,TN,38.21,0,679,683,12,0,37.7,27,8157.46
LC004142,35000,21361.07,36 months,19.84,1297.87,D,D3,8 years,RENT,41701.38,2018-04-15,Current,auto,NJ,25.92,0,583,587,16,0,37.4,20,5052.72
LC004143,25000,25000,60 months,9.59,526.15,B,B4,2 years,MORTGAGE,49555.08,2023-06-03,Charged Off,debt_consolidation,WA,14.16,0,642,646,9,0,53.1,14,1297.87
LC004144,15000,15000,36 months,6.02,456.47,A,A1,9 years,RENT,45262.29,2023-05-28,Fully Paid,medical,TX,14.21,0,634,638,13,1,9.8,27,10363.22
LC004145,20000,20000,36 months,5.59,604.73,A,A2,1 year,MORTGAGE,120764.82,2019-02-19,Fully Paid,education,TN,37.55,0,796,800,8,0,77.5,13,17416.76
LC004146,5000,5000,36 months,23.14,193.91,E,E3,4 years,OWN,46159.9,2018-12-30,Charged Off,small_business,NC,39.91,1,708,712,12,0,36.1,24,2334.47
LC004147,20000,20000,60 months,11.05,435.35,B,B5,8 years,MORTGAGE,61217.4,2023-10-18,Fully Paid,small_business,OH,27.8,0,708,712,11,0,82.1,21,18285.41
LC004148,40000,40000,36 months,18.4,1454.13,D,D4,10+ years,RENT,30508.4,2020-06-14,Fully Paid,education,OH,23.43,0,580,584,22,0,57.3,23,40511.86
LC004149,40000,40000,36 months,26.55,1623.37,F,F1,1 year,RENT,163143.89,2018-08-18,Charged Off,medical,IL,28.46,0,822,826,23,0,57.6,34,20764.04
LC004150,25000,25000,60 months,16.6,615.95,D,D2,9 years,RENT,58865.27,2020-11-30,Fully Paid,credit_card,IL,17.51,0,819,823,3,0,78.7,8,18329.1
LC004151,25000,25000,60 months,10.38,535.86,B,B1,9 years,MORTGAGE,89192.7,2023-08-19,Fully Paid,credit_card,IL,29.01,0,604,608,24,0,9.2,37,9833.56
LC004152,5000,5000,36 months,27.17,204.58,F,F1,6 years,OWN,19720.22,2023-11-19,Fully Paid,auto,NC,11.36,0,808,812,10,0,81.9,18,3576.3
LC004153,5000,5000,36 months,7.9,156.45,A,A3,8 years,MORTGAGE,55938.28,2023-02-28,Fully Paid,small_business,MI,37.69,0,728,732,12,0,90.7,12,4650.48
LC004154,35000,35000,36 months,11.13,1148.01,B,B3,4 years,RENT,48951.56,2018-06-19,Fully Paid,medical,MD,31.88,1,708,712,22,0,65.3,37,19182.51
LC004155,5000,5000,36 months,6.71,153.72,A,A1,9 years,RENT,160825.02,2021-06-04,Fully Paid,moving,IN,35.98,1,749,753,22,0,28.4,24,654.0
LC004156,15000,15000,36 months,7.1,463.84,A,A1,1 year,OWN,56481.48,2023-11-05,Fully Paid,home_improvement,NY,30.52,0,599,603,23,0,84.4,38,16850.09
LC004157,20000,20000,36 months,15.24,695.66,C,C2,< 1 year,MORTGAGE,49506.65,2021-10-14,Fully Paid,small_business,NY,34.89,0,834,838,4,0,79.8,14,11890.59
LC004158,20000,20000,60 months,6.9,395.08,A,A5,3 years,MORTGAGE,23514.67,2022-05-06,Fully Paid,credit_card,GA,12.28,0,765,769,20,0,67.8,29,12583.25
LC004159,30000,30000,36 months,13.79,1022.27,C,C5,1 year,RENT,48963.01,2018-06-14,Fully Paid,medical,WA,21.02,0,582,586,6,0,69.6,6,8270.49
LC004160,30000,30000,36 months,18.96,1099.07,D,D5,10+ years,RENT,60431.08,2024-01-01,Fully Paid,vacation,VA,17.67,2,781,785,17,0,70.0,32,30726.21
LC004161,15000,15000,36 months,12.85,504.33,C,C2,4 years,MORTGAGE,43783.11,2020-11-21,Charged Off,vacation,TX,17.38,1,831,835,7,0,95.9,15,2348.59
LC004162,5000,5000,60 months,8.42,102.39,A,A5,8 years,MORTGAGE,23059.74,2018-08-09,Charged Off,moving,WI,26.16,1,818,822,23,0,64.9,34,972.14
LC004163,15000,15000,60 months,7.78,302.57,A,A4,3 years,OTHER,114726.8,2020-11-21,Fully Paid,moving,MD,21.46,0,627,631,15,0,90.3,20,7465.07
LC004164,10000,10000,36 months,14.84,345.87,C,C4,9 years,RENT,42224.99,2020-08-19,Fully Paid,moving,IL,33.27,0,582,586,25,0,77.9,25,5377.64
LC004165,15000,15000,36 months,20.46,560.98,E,E3,7 years,RENT,59701.46,2023-03-30,Charged Off,moving,WA,39.72,0,649,653,4,0,42.5,16,3506.85
LC004166,5000,5000,36 months,18.77,182.7,D,D4,4 years,RENT,76507.52,2020-08-04,Default,medical,FL,35.62,1,673,677,22,0,52.5,26,1690.12
LC004167,25000,25000,36 months,8.6,790.35,B,B5,10+ years,MORTGAGE,76523.11,2020-08-14,Fully Paid,home_improvement,NC,21.93,2,846,850,5,0,74.9,5,21939.04
LC004168,25000,25000,60 months,17.79,631.98,D,D3,3 years,MORTGAGE,76161.85,2018-07-07,Fully Paid,moving,IL,12.3,0,693,697,22,0,9.4,37,12480.67
LC004169,35000,35000,36 months,10.42,1136.27,B,B4,10+ years,OWN,22288.74,2024-09-23,Fully Paid,small_business,TX,21.54,1,835,839,12,0,93.6,18,6703.02
LC004170,20000,15653.09,60 months,10.09,425.83,B,B5,1 year,MORTGAGE,63329.36,2022-01-03,Current,credit_card,NY,35.13,0,672,676,25,0,86.0,37,4654.11
LC004171,20000,20000,36 months,9.46,640.29,B,B3,8 years,RENT,58267.97,2022-07-03,Fully Paid,vacation,CA,16.47,0,606,610,11,0,7.2,14,4802.68
LC004172,25000,25000,36 months,10.7,814.92,B,B3,9 years,RENT,43865.31,2024-01-13,Fully Paid,debt_consolidation,IN,9.71,0,644,648,2,0,84.4,11,11585.24
LC004173,20000,20000,36 months,12.22,666.39,C,C3,< 1 year,MORTGAGE,42832.28,2024-06-14,Fully Paid,vacation,PA,19.16,1,721,725,12,0,93.3,25,22618.57
LC004174,5000,5000,36 months,9.03,159.07,B,B2,< 1 year,RENT,32517.04,2020-08-04,Fully Paid,vacation,WI,26.81,1,799,803,25,1,89.7,35,4030.57
LC004175,35000,35000,36 months,17.11,1249.76,D,D4,1 year,RENT,55499.73,2022-01-30,Fully Paid,auto,IN,31.84,0,798,802,10,0,56.8,16,40227.27
